Source,Target,Weight_n1,Weight_n2, Weight
14172972,56597482,0.109375,0.0011075949367088608,7
14211520,2719553,2.3333333333333335,0.4666666666666667,7
14211520,21777997,2.3333333333333335,0.4666666666666667,7
14517820,23603576,0.02734375,0.007399577167019027,7
14517820,35705552,0.02734375,0.007399577167019027,7
14684899,12422792,0.026022304832713755,0.00014359858042546208,7
14684899,14708925,0.026022304832713755,0.00014359858042546208,7
14684899,18376003,0.026022304832713755,0.00014359858042546208,7
14684899,23582163,0.026022304832713755,0.00014359858042546208,7
14684899,26868560,0.026022304832713755,0.00014359858042546208,7
14684899,34559523,0.026022304832713755,0.00014359858042546208,7
14708925,883029,0.019230769230769232,2.691003590567648e-05,7
14708925,3399111,0.019230769230769232,2.691003590567648e-05,7
14708925,8670015,0.019230769230769232,2.691003590567648e-05,7
14708925,12310229,0.019230769230769232,2.691003590567648e-05,7
14708925,24902505,0.019230769230769232,2.691003590567648e-05,7
14708925,24984422,0.019230769230769232,2.691003590567648e-05,7
14708925,28014204,0.019230769230769232,2.691003590567648e-05,7
14708925,33038014,0.019230769230769232,2.691003590567648e-05,7
14708925,42962241,0.019230769230769232,2.691003590567648e-05,7
14752146,29783591,0.1346153846153846,0.0958904109589041,7
14862237,6496325,0.028925619834710745,1.6962747383496215e-05,7
14862237,11183318,0.028925619834710745,1.6962747383496215e-05,7
15518813,5124885,0.014893617021276596,0.0007862518252274514,7
15518813,15524416,0.014893617021276596,0.0007862518252274514,7
15518813,32427422,0.014893617021276596,0.0007862518252274514,7
15518813,41983496,0.014893617021276596,0.0007862518252274514,7
15518813,52928340,0.014893617021276596,0.0007862518252274514,7
16167364,7367446,0.08333333333333333,6.807682956479456e-05,7
16167364,11319931,0.08333333333333333,6.807682956479456e-05,7
16191901,6496325,0.050359712230215826,5.338946854597596e-05,7
16191901,35705552,0.050359712230215826,5.338946854597596e-05,7
16200165,11041558,0.15217391304347827,0.059322033898305086,7
16210651,22570602,0.09859154929577464,0.007077856420626896,7
16270547,197666,0.1076923076923077,0.03763440860215054,7
16270547,6041292,0.1076923076923077,0.03763440860215054,7
16270547,23582163,0.1076923076923077,0.03763440860215054,7
16335633,3168279,0.0625,6.40597402835101e-05,7
16953333,2178411,0.5384615384615384,0.1111111111111111,7
17047347,24984422,3.5,1.0,7
17135637,11738487,0.07865168539325842,8.770610935698892e-05,7
17372680,318483,0.04046242774566474,0.009009009009009009,7
17561066,1278761,0.6363636363636364,0.2916666666666667,7
17611822,472386,0.05511811023622047,0.03954802259887006,7
17611822,4044573,0.05511811023622047,0.03954802259887006,7
17839641,10789152,0.00847457627118644,3.1637274132460745e-05,7
17839641,11706847,0.00847457627118644,3.1637274132460745e-05,7
17839641,11789872,0.00847457627118644,3.1637274132460745e-05,7
17839641,12981343,0.00847457627118644,3.1637274132460745e-05,7
17839641,18051307,0.00847457627118644,3.1637274132460745e-05,7
17839641,22845312,0.00847457627118644,3.1637274132460745e-05,7
17839641,23131842,0.00847457627118644,3.1637274132460745e-05,7
17839641,23398545,0.00847457627118644,3.1637274132460745e-05,7
17839641,23607751,0.00847457627118644,3.1637274132460745e-05,7
17839641,25169379,0.00847457627118644,3.1637274132460745e-05,7
17839641,25806633,0.00847457627118644,3.1637274132460745e-05,7
17839641,33552158,0.00847457627118644,3.1637274132460745e-05,7
17839641,34826062,0.00847457627118644,3.1637274132460745e-05,7
17839641,50314428,0.00847457627118644,3.1637274132460745e-05,7
17839641,53483892,0.00847457627118644,3.1637274132460745e-05,7
17839641,76473056,0.00847457627118644,3.1637274132460745e-05,7
18019789,145462,0.026217228464419477,0.0003016721254956042,7
18019789,2946171,0.026217228464419477,0.0003016721254956042,7
18019789,16400987,0.026217228464419477,0.0003016721254956042,7
18019789,21987980,0.026217228464419477,0.0003016721254956042,7
18019789,32081041,0.026217228464419477,0.0003016721254956042,7
18019789,34559187,0.026217228464419477,0.0003016721254956042,7
18048486,9751052,0.1794871794871795,0.0006851996867658575,7
18051572,55133264,0.4375,0.1346153846153846,7
18160248,1472457,0.06086956521739131,0.022727272727272728,7
18160248,17372680,0.06086956521739131,0.022727272727272728,7
18173488,12524814,0.017811704834605598,0.00010495854137615642,7
18376003,10624592,0.022222222222222223,0.007231404958677686,7
18607460,6041292,0.04827586206896552,0.013084112149532711,7
18607460,7623152,0.04827586206896552,0.013084112149532711,7
18607460,18123618,0.04827586206896552,0.013084112149532711,7
18706554,35705552,0.1111111111111111,0.04697986577181208,7
18794486,321575,0.06796116504854369,0.014314928425357873,7
18794486,1278761,0.06796116504854369,0.014314928425357873,7
18934080,1472457,0.07692307692307693,0.0002050681119085982,7
19058911,7623152,0.05,0.016786570743405275,7
19058911,11319931,0.05,0.016786570743405275,7
19068448,57679969,0.7,0.5,7
19253444,565286,0.03398058252427184,0.0006350358341649278,7
19253444,2895508,0.03398058252427184,0.0006350358341649278,7
19253444,4044573,0.03398058252427184,0.0006350358341649278,7
19253444,52098746,0.03398058252427184,0.0006350358341649278,7
19427089,25425793,0.12280701754385964,0.0055248618784530384,7
20232054,84369,0.014861995753715499,3.15357931251971e-05,7
20232054,1472457,0.014861995753715499,3.15357931251971e-05,7
20232054,3173216,0.014861995753715499,3.15357931251971e-05,7
20232054,6041292,0.014861995753715499,3.15357931251971e-05,7
20232054,6496325,0.014861995753715499,3.15357931251971e-05,7
20232054,6540863,0.014861995753715499,3.15357931251971e-05,7
20232054,23657462,0.014861995753715499,3.15357931251971e-05,7
20232054,35090724,0.014861995753715499,3.15357931251971e-05,7
20232054,35196957,0.014861995753715499,3.15357931251971e-05,7
20232054,37958095,0.014861995753715499,3.15357931251971e-05,7
20232054,56348845,0.014861995753715499,3.15357931251971e-05,7
20287387,1833543,0.1044776119402985,0.0171990171990172,7
20287387,3173216,0.1044776119402985,0.0171990171990172,7
20287387,35705552,0.1044776119402985,0.0171990171990172,7
20521009,1833543,0.3684210526315789,0.00282258064516129,7
20521009,4468736,0.3684210526315789,0.00282258064516129,7
20521009,6041292,0.3684210526315789,0.00282258064516129,7
20521009,6496325,0.3684210526315789,0.00282258064516129,7
20521009,8515293,0.3684210526315789,0.00282258064516129,7
20521009,9279008,0.3684210526315789,0.00282258064516129,7
20521009,26372167,0.3684210526315789,0.00282258064516129,7
20521009,39731454,0.3684210526315789,0.00282258064516129,7
20521009,51220632,0.3684210526315789,0.00282258064516129,7
20545626,10203008,0.7,0.08974358974358974,7
20545626,11319931,0.7,0.08974358974358974,7
20545626,27587792,0.7,0.08974358974358974,7
20687019,6491675,0.041176470588235294,0.007683863885839737,7
20687019,8143711,0.041176470588235294,0.007683863885839737,7
20687019,23395062,0.041176470588235294,0.007683863885839737,7
20687019,35705552,0.041176470588235294,0.007683863885839737,7
20736086,39629376,0.3181818181818182,0.006211180124223602,7
20751727,520444,0.03111111111111111,0.002066725715972837,7
20751727,23582163,0.03111111111111111,0.002066725715972837,7
21077675,39629376,0.25,0.0010703363914373089,7
21321983,5081024,0.12280701754385964,0.050724637681159424,7
21459226,2569693,0.23333333333333334,0.0049504950495049506,7
21567815,7367446,0.2,0.07142857142857142,7
21619671,1833543,0.07142857142857142,0.02023121387283237,7
21619671,4772142,0.07142857142857142,0.02023121387283237,7
21619671,22570602,0.07142857142857142,0.02023121387283237,7
21987980,883029,0.023890784982935155,3.0278912035434978e-05,7
21987980,11948565,0.023890784982935155,3.0278912035434978e-05,7
22239915,1833543,0.029166666666666667,0.0012872379551305626,7
22239915,13969821,0.029166666666666667,0.0012872379551305626,7
22239915,32556341,0.029166666666666667,0.0012872379551305626,7
22239915,35705552,0.029166666666666667,0.0012872379551305626,7
22239915,52928340,0.029166666666666667,0.0012872379551305626,7
22251262,3184084,0.012152777777777778,2.2959928365023502e-05,7
22251262,5447828,0.012152777777777778,2.2959928365023502e-05,7
22251262,7319432,0.012152777777777778,2.2959928365023502e-05,7
22251262,7366997,0.012152777777777778,2.2959928365023502e-05,7
22251262,12136767,0.012152777777777778,2.2959928365023502e-05,7
22251262,19071199,0.012152777777777778,2.2959928365023502e-05,7
22251262,23395062,0.012152777777777778,2.2959928365023502e-05,7
22251262,27056610,0.012152777777777778,2.2959928365023502e-05,7
22251262,44492073,0.012152777777777778,2.2959928365023502e-05,7
22502997,6496325,0.05426356589147287,0.012567324955116697,7
22502997,9012023,0.05426356589147287,0.012567324955116697,7
22547160,5081024,0.25925925925925924,0.109375,7
22547160,7367446,0.25925925925925924,0.109375,7
22570602,10402776,0.015625,0.0016226240148354196,7
22570602,10789152,0.015625,0.0016226240148354196,7
22570602,24902505,0.015625,0.0016226240148354196,7
22570602,32081041,0.015625,0.0016226240148354196,7
22570602,33060387,0.015625,0.0016226240148354196,7
22658203,264983,0.06666666666666667,9.482268158543523e-05,7
22658203,1472457,0.06666666666666667,9.482268158543523e-05,7
22658203,22570602,0.06666666666666667,9.482268158543523e-05,7
22658203,38287903,0.06666666666666667,9.482268158543523e-05,7
22955061,2946171,0.0603448275862069,0.015909090909090907,7
23346560,197666,0.046052631578947366,0.014522821576763486,7
23346560,3624734,0.046052631578947366,0.014522821576763486,7
23346560,5127933,0.046052631578947366,0.014522821576763486,7
23395062,32999777,0.03056768558951965,0.00033323812244120726,7
23395062,35705552,0.03056768558951965,0.00033323812244120726,7
23582163,7319080,0.01078582434514638,0.0002937350509840124,7
23582163,7319432,0.01078582434514638,0.0002937350509840124,7
23582163,9017066,0.01078582434514638,0.0002937350509840124,7
23582163,9751052,0.01078582434514638,0.0002937350509840124,7
23582163,18123618,0.01078582434514638,0.0002937350509840124,7
23582163,29880272,0.01078582434514638,0.0002937350509840124,7
23582163,32263503,0.01078582434514638,0.0002937350509840124,7
23582163,32611599,0.01078582434514638,0.0002937350509840124,7
23599946,39579326,0.16279069767441862,0.033816425120772944,7
23603576,17415631,0.1076923076923077,0.00020646531382727701,7
23607310,34671307,0.28,0.21875,7
23607310,35705552,0.28,0.21875,7
23612118,3624734,0.04895104895104895,0.013861386138613862,7
23612118,22570602,0.04895104895104895,0.013861386138613862,7
23773276,10184754,0.07142857142857142,0.00015799927771758756,7
23773276,20232054,0.07142857142857142,0.00015799927771758756,7
23978678,7977566,0.19444444444444445,0.00030261110150440947,7
23985822,23984607,0.3888888888888889,0.30434782608695654,7
24651533,32390437,0.03431372549019608,3.5751313860784385e-05,7
24810995,56311842,0.4666666666666667,0.5384615384615384,7
24842100,1941288,0.023255813953488372,0.001881720430107527,7
24842100,20232054,0.023255813953488372,0.001881720430107527,7
24902505,883029,0.017948717948717947,5.744532436092077e-05,7
24902505,2700969,0.017948717948717947,5.744532436092077e-05,7
24949479,19796834,0.13725490196078433,0.09333333333333334,7
25132359,2701560,0.014285714285714285,0.00043673571250311955,7
25132359,5023744,0.014285714285714285,0.00043673571250311955,7
25132359,16338953,0.014285714285714285,0.00043673571250311955,7
25132359,25230870,0.014285714285714285,0.00043673571250311955,7
25132359,32081041,0.014285714285714285,0.00043673571250311955,7
25132359,32512261,0.014285714285714285,0.00043673571250311955,7
25132359,43164725,0.014285714285714285,0.00043673571250311955,7
25132359,65007580,0.014285714285714285,0.00043673571250311955,7
25230870,2181526,0.017241379310344827,3.571683691692264e-05,7
25230870,12202083,0.017241379310344827,3.571683691692264e-05,7
25773449,10402776,0.04046242774566474,0.0037313432835820895,7
25773449,15518813,0.04046242774566474,0.0037313432835820895,7
25773449,34559523,0.04046242774566474,0.0037313432835820895,7
26253264,35705552,0.08860759493670886,0.0008114060507708358,7
26284830,28124882,0.043209876543209874,0.00015891754449691247,7
26284830,38287903,0.043209876543209874,0.00015891754449691247,7
26372167,9128764,0.059322033898305086,0.00039648824695553666,7
26372299,2701588,0.03017241379310345,0.00015974805449690772,7
26372299,4728396,0.03017241379310345,0.00015974805449690772,7
26372299,6496325,0.03017241379310345,0.00015974805449690772,7
26372299,9877008,0.03017241379310345,0.00015974805449690772,7
26372299,25230870,0.03017241379310345,0.00015974805449690772,7
26372299,52010880,0.03017241379310345,0.00015974805449690772,7
26372299,54723372,0.03017241379310345,0.00015974805449690772,7
26372299,56311842,0.03017241379310345,0.00015974805449690772,7
26832194,11183318,0.11864406779661017,0.00022507314877335134,7
26868560,52063,0.02064896755162242,0.00016162175890651335,7
26868560,10463523,0.02064896755162242,0.00016162175890651335,7
26868560,23395062,0.02064896755162242,0.00016162175890651335,7
26868560,34559523,0.02064896755162242,0.00016162175890651335,7
26868560,39373696,0.02064896755162242,0.00016162175890651335,7
26887029,4044573,0.09722222222222222,0.0137524557956778,7
27065595,14708925,0.04375,0.05185185185185185,7
27065595,19096977,0.04375,0.05185185185185185,7
27128027,1295701,0.12727272727272726,0.00012075419620831825,7
27128027,9954910,0.12727272727272726,0.00012075419620831825,7
27128027,10665683,0.12727272727272726,0.00012075419620831825,7
27128027,19096977,0.12727272727272726,0.00012075419620831825,7
27159863,11236593,0.07,0.0016521123436393675,7
27159863,11319931,0.07,0.0016521123436393675,7
27159863,33060387,0.07,0.0016521123436393675,7
27159863,38287903,0.07,0.0016521123436393675,7
27198991,1290339,0.12727272727272726,0.00015989401311130907,7
27469477,4862335,0.023728813559322035,0.014893617021276596,7
28124882,3168279,0.04216867469879518,0.00016243560588480996,7
28124882,28704387,0.04216867469879518,0.00016243560588480996,7
28266204,321575,0.23333333333333334,0.11290322580645161,7
28464205,540523,0.041916167664670656,0.0015887426236949613,7
28464205,11319931,0.041916167664670656,0.0015887426236949613,7
28464205,12394097,0.041916167664670656,0.0015887426236949613,7
28464205,25455727,0.041916167664670656,0.0015887426236949613,7
28540997,1833543,0.029535864978902954,5.62627696393235e-06,7
28540997,25425793,0.029535864978902954,5.62627696393235e-06,7
28989257,52063,0.002004008016032064,0.0013113525665043087,7
28989257,6615170,0.002004008016032064,0.0013113525665043087,7
28989257,6799741,0.002004008016032064,0.0013113525665043087,7
29104592,617225,0.0016900048285852245,0.0009056799068443525,7
29104592,1472457,0.0016900048285852245,0.0009056799068443525,7
29104592,4661213,0.0016900048285852245,0.0009056799068443525,7
29104592,15220485,0.0016900048285852245,0.0009056799068443525,7
29104592,16371307,0.0016900048285852245,0.0009056799068443525,7
29104592,19033763,0.0016900048285852245,0.0009056799068443525,7
29104592,19184818,0.0016900048285852245,0.0009056799068443525,7
29104592,25231402,0.0016900048285852245,0.0009056799068443525,7
29104592,29582537,0.0016900048285852245,0.0009056799068443525,7
29104592,29731764,0.0016900048285852245,0.0009056799068443525,7
29104592,50362674,0.0016900048285852245,0.0009056799068443525,7
29104592,57840297,0.0016900048285852245,0.0009056799068443525,7
29499890,26261440,0.10606060606060606,0.0006306306306306306,7
29532138,12858073,0.10606060606060606,0.023026315789473683,7
29532138,22239915,0.10606060606060606,0.023026315789473683,7
29532138,23582163,0.10606060606060606,0.023026315789473683,7
29532138,34559523,0.10606060606060606,0.023026315789473683,7
29618048,52063,0.1206896551724138,0.0001167795535684495,7
29731764,22129014,0.4117647058823529,0.0043397396156230625,7
29731764,32426859,0.4117647058823529,0.0043397396156230625,7
29731764,54833274,0.4117647058823529,0.0043397396156230625,7
29731764,57840297,0.4117647058823529,0.0043397396156230625,7
29935365,2569693,0.6363636363636364,0.01832460732984293,7
30441767,3624734,0.041666666666666664,0.003388189738625363,7
30441767,10402776,0.041666666666666664,0.003388189738625363,7
30640737,8515293,0.04216867469879518,0.00022861621868774292,7
30640737,12981834,0.04216867469879518,0.00022861621868774292,7
30640737,14404657,0.04216867469879518,0.00022861621868774292,7
30640737,22239915,0.04216867469879518,0.00022861621868774292,7
30640737,52928340,0.04216867469879518,0.00022861621868774292,7
30689815,14752146,0.15217391304347827,0.059322033898305086,7
30784583,4044573,0.30434782608695654,0.0005751376222167447,7
30993911,35833296,0.4375,0.00851581508515815,7
31468396,6496325,0.07954545454545454,0.03825136612021858,7
31468396,18123618,0.07954545454545454,0.03825136612021858,7
31663626,7367446,0.08641975308641975,6.130686978508439e-06,7
31853150,24902505,0.21212121212121213,0.0009138381201044386,7
31898596,321575,0.1590909090909091,0.03783783783783784,7
31898596,3624734,0.1590909090909091,0.03783783783783784,7
32027923,650407,0.03664921465968586,0.001378224059854302,7
32027923,4772142,0.03664921465968586,0.001378224059854302,7
32027923,6799741,0.03664921465968586,0.001378224059854302,7
32027923,17217335,0.03664921465968586,0.001378224059854302,7
32027923,20687019,0.03664921465968586,0.001378224059854302,7
32027923,32818709,0.03664921465968586,0.001378224059854302,7
32081041,52063,0.02491103202846975,7.106454691275304e-05,7
32081041,145462,0.02491103202846975,7.106454691275304e-05,7
32081041,883029,0.02491103202846975,7.106454691275304e-05,7
32081041,1941288,0.02491103202846975,7.106454691275304e-05,7
32081041,2600924,0.02491103202846975,7.106454691275304e-05,7
32081041,8173038,0.02491103202846975,7.106454691275304e-05,7
32081041,11948565,0.02491103202846975,7.106454691275304e-05,7
32081041,34559523,0.02491103202846975,7.106454691275304e-05,7
32111894,258502,0.04794520547945205,0.00010012730471599605,7
32400269,18173488,0.09722222222222222,0.12727272727272726,7
32818709,197666,0.06363636363636363,0.010852713178294573,7
32999777,11319931,0.06796116504854369,0.013916500994035786,7
33060387,8515293,0.012089810017271158,0.00035022764797118126,7
33060387,11081259,0.012089810017271158,0.00035022764797118126,7
33060387,11104040,0.012089810017271158,0.00035022764797118126,7
33060387,11183318,0.012089810017271158,0.00035022764797118126,7
33060387,58894193,0.012089810017271158,0.00035022764797118126,7
33080773,15104800,0.6363636363636364,0.21212121212121213,7
33080773,22140234,0.6363636363636364,0.21212121212121213,7
33080773,25231402,0.6363636363636364,0.21212121212121213,7
33080773,42918379,0.6363636363636364,0.21212121212121213,7
33436889,7367446,0.13725490196078433,0.003789929615592853,7
33436889,14517820,0.13725490196078433,0.003789929615592853,7
33816766,1833543,0.17073170731707318,0.0012502232541525273,7
34459073,5104208,0.06481481481481481,0.006487488415199258,7
34459073,15518813,0.06481481481481481,0.006487488415199258,7
34596501,36754597,0.6363636363636364,0.2413793103448276,7
34671307,1472457,0.06422018348623854,0.012216404886561954,7
34671307,22239915,0.06422018348623854,0.012216404886561954,7
34671307,25132359,0.06422018348623854,0.012216404886561954,7
34822425,11183318,0.05555555555555555,0.0005113968439509059,7
35074191,43247737,0.10144927536231885,0.040229885057471264,7
35705552,439942,0.004204204204204204,2.8972430662765046e-05,7
35705552,986888,0.004204204204204204,2.8972430662765046e-05,7
35705552,1550822,0.004204204204204204,2.8972430662765046e-05,7
35705552,3129855,0.004204204204204204,2.8972430662765046e-05,7
35705552,8173038,0.004204204204204204,2.8972430662765046e-05,7
35705552,9732570,0.004204204204204204,2.8972430662765046e-05,7
35705552,11067883,0.004204204204204204,2.8972430662765046e-05,7
35705552,12422738,0.004204204204204204,2.8972430662765046e-05,7
35705552,12891663,0.004204204204204204,2.8972430662765046e-05,7
35705552,18057952,0.004204204204204204,2.8972430662765046e-05,7
35705552,19068447,0.004204204204204204,2.8972430662765046e-05,7
35705552,23636021,0.004204204204204204,2.8972430662765046e-05,7
35705552,26901044,0.004204204204204204,2.8972430662765046e-05,7
35705552,27056610,0.004204204204204204,2.8972430662765046e-05,7
35705552,27250520,0.004204204204204204,2.8972430662765046e-05,7
35705552,28267019,0.004204204204204204,2.8972430662765046e-05,7
35705552,28296409,0.004204204204204204,2.8972430662765046e-05,7
35705552,28296817,0.004204204204204204,2.8972430662765046e-05,7
35705552,29936033,0.004204204204204204,2.8972430662765046e-05,7
35705552,32111894,0.004204204204204204,2.8972430662765046e-05,7
35705552,33096672,0.004204204204204204,2.8972430662765046e-05,7
35705552,34024040,0.004204204204204204,2.8972430662765046e-05,7
35705552,35580797,0.004204204204204204,2.8972430662765046e-05,7
35705552,36689874,0.004204204204204204,2.8972430662765046e-05,7
35705552,37948688,0.004204204204204204,2.8972430662765046e-05,7
35705552,45689893,0.004204204204204204,2.8972430662765046e-05,7
35705552,48151433,0.004204204204204204,2.8972430662765046e-05,7
35705552,52593817,0.004204204204204204,2.8972430662765046e-05,7
35705552,56348845,0.004204204204204204,2.8972430662765046e-05,7
35946573,7523235,0.09333333333333334,0.006427915518824609,7
35946573,10460255,0.09333333333333334,0.006427915518824609,7
35946573,11183318,0.09333333333333334,0.006427915518824609,7
36159484,36550,0.7,1.0,7
36439716,197666,0.05511811023622047,0.005902192242833052,7
36439716,10402776,0.05511811023622047,0.005902192242833052,7
36439716,12624336,0.05511811023622047,0.005902192242833052,7
36439716,32027923,0.05511811023622047,0.005902192242833052,7
36526863,984460,0.013565891472868217,0.00013206301292330912,7
36526863,1543499,0.013565891472868217,0.00013206301292330912,7
36526863,2848911,0.013565891472868217,0.00013206301292330912,7
36526863,2895508,0.013565891472868217,0.00013206301292330912,7
36526863,5447828,0.013565891472868217,0.00013206301292330912,7
36526863,7319080,0.013565891472868217,0.00013206301292330912,7
36526863,8943931,0.013565891472868217,0.00013206301292330912,7
36526863,16338953,0.013565891472868217,0.00013206301292330912,7
36526863,23395062,0.013565891472868217,0.00013206301292330912,7
36526863,23636021,0.013565891472868217,0.00013206301292330912,7
36526863,25132359,0.013565891472868217,0.00013206301292330912,7
36526863,30640737,0.013565891472868217,0.00013206301292330912,7
37423400,19253444,0.175,0.13725490196078433,7
37427406,30993911,0.35,0.0040650406504065045,7
37427406,35833296,0.35,0.0040650406504065045,7
37731798,11319931,0.0958904109589041,0.03910614525139665,7
37943027,14349092,0.3684210526315789,0.35,7
37972414,1833543,0.18421052631578946,0.000298787775311593,7
38075376,25230845,0.1111111111111111,0.014344262295081968,7
38287903,36550,0.007494646680942184,2.962962962962963e-05,7
38287903,630730,0.007494646680942184,2.962962962962963e-05,7
38287903,7977566,0.007494646680942184,2.962962962962963e-05,7
38287903,7978583,0.007494646680942184,2.962962962962963e-05,7
38287903,8515293,0.007494646680942184,2.962962962962963e-05,7
38287903,18123618,0.007494646680942184,2.962962962962963e-05,7
38287903,27133904,0.007494646680942184,2.962962962962963e-05,7
38287903,29936007,0.007494646680942184,2.962962962962963e-05,7
38287903,50362674,0.007494646680942184,2.962962962962963e-05,7
38287903,52098877,0.007494646680942184,2.962962962962963e-05,7
38816004,2700969,0.058823529411764705,2.5289565525264277e-05,7
38816004,44664445,0.058823529411764705,2.5289565525264277e-05,7
39069465,18934080,0.058333333333333334,0.000297644357513394,7
39069465,38287903,0.058333333333333334,0.000297644357513394,7
39373696,1833543,0.03553299492385787,0.008567931456548347,7
39373696,5353280,0.03553299492385787,0.008567931456548347,7
39373696,7623152,0.03553299492385787,0.008567931456548347,7
39373696,25773449,0.03553299492385787,0.008567931456548347,7
39575038,38287903,0.1590909090909091,0.175,7
39629376,10402776,0.025179856115107913,4.379187598140722e-05,7
39629376,19033763,0.025179856115107913,4.379187598140722e-05,7
39731454,3129855,0.033816425120772944,0.0012289325842696629,7
39731454,7623152,0.033816425120772944,0.0012289325842696629,7
40752074,2946171,0.04697986577181208,6.648494116082707e-05,7
40752074,6496325,0.04697986577181208,6.648494116082707e-05,7
40752074,12394097,0.04697986577181208,6.648494116082707e-05,7
40767464,46901584,1.1666666666666667,0.1320754716981132,7
40767464,55828901,1.1666666666666667,0.1320754716981132,7
41306283,1472457,0.1794871794871795,0.07142857142857142,7
41306283,11319931,0.1794871794871795,0.07142857142857142,7
41557795,3173216,0.1044776119402985,0.00017129992169146436,7
41557795,7623152,0.1044776119402985,0.00017129992169146436,7
41897196,28704387,0.16279069767441862,0.00014615609470914936,7
41897196,35705552,0.16279069767441862,0.00014615609470914936,7
42903527,4772142,0.030303030303030304,0.015384615384615385,7
44053960,5255449,0.058333333333333334,0.012006861063464836,7
44053960,10402776,0.058333333333333334,0.012006861063464836,7
44053960,28704387,0.058333333333333334,0.012006861063464836,7
44405898,7623152,0.09859154929577464,0.026217228464419477,7
44405898,16167364,0.09859154929577464,0.026217228464419477,7
44405898,24651533,0.09859154929577464,0.026217228464419477,7
44492073,540523,0.028225806451612902,0.016055045871559634,7
44492073,6496325,0.028225806451612902,0.016055045871559634,7
44492073,24902505,0.028225806451612902,0.016055045871559634,7
44492073,26868560,0.028225806451612902,0.016055045871559634,7
44508053,1472457,1.1666666666666667,0.3333333333333333,7
44603750,3553258,0.17073170731707318,0.12727272727272726,7
45782134,36550,0.875,0.7777777777777778,7
46048747,273985,0.0457516339869281,0.0001319758672699849,7
46048747,9322522,0.0457516339869281,0.0001319758672699849,7
46048747,11948565,0.0457516339869281,0.0001319758672699849,7
46477644,6496325,0.1076923076923077,0.02564102564102564,7
46477644,10402776,0.1076923076923077,0.02564102564102564,7
46529235,18123618,0.7,0.5384615384615384,7
46605489,35498147,0.875,1.0,7
47577370,19096977,0.09333333333333334,0.0002449436629575198,7
48094811,29936007,0.4666666666666667,0.016317016317016316,7
49494427,58132910,0.7777777777777778,0.7,7
49494433,3624734,0.11666666666666667,0.109375,7
50354362,7623152,0.03349282296650718,0.00018001800180018,7
50354362,13969821,0.03349282296650718,0.00018001800180018,7
51217011,4044573,0.0374331550802139,8.504331134356283e-05,7
51217011,24902505,0.0374331550802139,8.504331134356283e-05,7
51217011,40587251,0.0374331550802139,8.504331134356283e-05,7
51439823,1833543,0.06930693069306931,0.0004412784466998676,7
51439823,11081259,0.06930693069306931,0.0004412784466998676,7
51439823,11319931,0.06930693069306931,0.0004412784466998676,7
51439823,12092284,0.06930693069306931,0.0004412784466998676,7
51439823,12394097,0.06930693069306931,0.0004412784466998676,7
51582964,25230845,0.5,0.3888888888888889,7
52928340,5154423,0.01977401129943503,0.0006859382655561,7
52928340,11260688,0.01977401129943503,0.0006859382655561,7
52928340,12092284,0.01977401129943503,0.0006859382655561,7
52928340,12624336,0.01977401129943503,0.0006859382655561,7
52928340,25425793,0.01977401129943503,0.0006859382655561,7
52928340,34559523,0.01977401129943503,0.0006859382655561,7
52928340,39629376,0.01977401129943503,0.0006859382655561,7
52928340,58894193,0.01977401129943503,0.0006859382655561,7
53839946,8515293,0.1076923076923077,0.06862745098039216,7
53839946,22239915,0.1076923076923077,0.06862745098039216,7
54345524,264983,0.03153153153153153,0.006591337099811676,7
54345524,375043,0.03153153153153153,0.006591337099811676,7
54345524,12092284,0.03153153153153153,0.006591337099811676,7
54345524,17372680,0.03153153153153153,0.006591337099811676,7
54345524,42444155,0.03153153153153153,0.006591337099811676,7
55133264,318483,0.03888888888888889,0.0002653223666755107,7
55133264,5154423,0.03888888888888889,0.0002653223666755107,7
55133264,8515293,0.03888888888888889,0.0002653223666755107,7
55133264,22849960,0.03888888888888889,0.0002653223666755107,7
55502736,6041292,0.1590909090909091,0.0110062893081761,7
57440205,23636021,0.7,0.4666666666666667,7
59448494,42220671,1.75,0.4375,7
60209729,58454701,0.18421052631578946,0.002237851662404092,7
60733807,1472457,0.05185185185185185,0.00020380236993041605,7
60733807,3173216,0.05185185185185185,0.00020380236993041605,7
60733807,3624734,0.05185185185185185,0.00020380236993041605,7
62172543,3173216,0.023809523809523808,0.0010551703346397348,7
62172543,8515293,0.023809523809523808,0.0010551703346397348,7
62172543,9772895,0.023809523809523808,0.0010551703346397348,7
62172543,12979607,0.023809523809523808,0.0010551703346397348,7
62172543,24651533,0.023809523809523808,0.0010551703346397348,7
62172543,24902505,0.023809523809523808,0.0010551703346397348,7
62172543,49595651,0.023809523809523808,0.0010551703346397348,7
64839681,630730,0.024822695035460994,5.3208875240390095e-05,7
64839681,5419566,0.024822695035460994,5.3208875240390095e-05,7
64839681,10518987,0.024822695035460994,5.3208875240390095e-05,7
64839681,34559523,0.024822695035460994,5.3208875240390095e-05,7
64839681,49579599,0.024822695035460994,5.3208875240390095e-05,7
64839681,60450979,0.024822695035460994,5.3208875240390095e-05,7
65280458,20675493,1.0,0.3684210526315789,7
68133661,10451675,0.21875,0.15555555555555556,7
72631644,2700969,0.1794871794871795,0.04046242774566474,7
79934078,46901584,1.1666666666666667,0.12280701754385964,7
