Source,Target,Weight_n,Weight
32160182,36550,0.125,3
32263495,36550,0.06818181818181818,3
32329317,82506493,0.3,3
32329682,523993,0.15,3
32426859,22129014,0.25,3
32426859,29731764,0.25,3
32426859,54833274,0.25,3
32426859,57840297,0.25,3
32556341,4044573,0.06521739130434782,3
32556341,7013659,0.06521739130434782,3
32611599,35946530,0.028037383177570093,3
32818709,52063,0.02727272727272727,3
32818709,2700969,0.02727272727272727,3
32818709,3624734,0.02727272727272727,3
32818709,6496325,0.02727272727272727,3
32818709,7318424,0.02727272727272727,3
32818709,12422792,0.02727272727272727,3
32818709,42903527,0.02727272727272727,3
32846184,1472457,0.11538461538461539,3
32846184,7367446,0.11538461538461539,3
32846184,35705552,0.11538461538461539,3
32999777,197666,0.02912621359223301,3
32999777,321575,0.02912621359223301,3
32999777,398709,0.02912621359223301,3
32999777,2946171,0.02912621359223301,3
32999777,7013659,0.02912621359223301,3
32999777,21637286,0.02912621359223301,3
32999777,24902505,0.02912621359223301,3
32999777,26583887,0.02912621359223301,3
33048807,36550,0.15,3
33048807,9751052,0.15,3
33060387,650407,0.0051813471502590676,3
33060387,1189108,0.0051813471502590676,3
33060387,2526371,0.0051813471502590676,3
33060387,2701560,0.0051813471502590676,3
33060387,2719553,0.0051813471502590676,3
33060387,5081024,0.0051813471502590676,3
33060387,5368869,0.0051813471502590676,3
33060387,6225157,0.0051813471502590676,3
33060387,7523235,0.0051813471502590676,3
33060387,10665683,0.0051813471502590676,3
33060387,10724530,0.0051813471502590676,3
33060387,12273025,0.0051813471502590676,3
33060387,12926038,0.0051813471502590676,3
33060387,13896090,0.0051813471502590676,3
33060387,18019789,0.0051813471502590676,3
33060387,18057952,0.0051813471502590676,3
33060387,20675772,0.0051813471502590676,3
33060387,23612118,0.0051813471502590676,3
33060387,25132359,0.0051813471502590676,3
33060387,25773449,0.0051813471502590676,3
33060387,26253264,0.0051813471502590676,3
33060387,32400269,0.0051813471502590676,3
33060387,33122906,0.0051813471502590676,3
33060387,34822425,0.0051813471502590676,3
33060387,35632385,0.0051813471502590676,3
33060387,37948688,0.0051813471502590676,3
33060387,39069465,0.0051813471502590676,3
33060387,40384840,0.0051813471502590676,3
33060387,41983496,0.0051813471502590676,3
33060387,54345524,0.0051813471502590676,3
33060387,56306656,0.0051813471502590676,3
33063628,5127933,0.05,3
33063628,7623152,0.05,3
33065600,8173037,0.23076923076923078,3
33073032,1472457,0.04477611940298507,3
33073032,13969821,0.04477611940298507,3
33073032,24842100,0.04477611940298507,3
33081906,22239915,0.375,3
33122899,52063,0.0967741935483871,3
33122899,24842100,0.0967741935483871,3
33407475,7319156,0.02,3
33407475,27469477,0.02,3
33407475,33060387,0.02,3
33407475,42083340,0.02,3
33407475,43247737,0.02,3
33407475,57766669,0.02,3
33436889,3173216,0.058823529411764705,3
33436889,3624734,0.058823529411764705,3
33436889,10624592,0.058823529411764705,3
33552158,6496325,0.024193548387096774,3
33552158,10624592,0.024193548387096774,3
33552158,23582163,0.024193548387096774,3
33552158,33060387,0.024193548387096774,3
34459073,1472457,0.027777777777777776,3
34459073,3399111,0.027777777777777776,3
34459073,11319931,0.027777777777777776,3
34459073,22547707,0.027777777777777776,3
34459073,23582163,0.027777777777777776,3
34496623,54589034,1.0,3
34671307,258502,0.027522935779816515,3
34671307,2946171,0.027522935779816515,3
34671307,4044573,0.027522935779816515,3
34671307,4772142,0.027522935779816515,3
34671307,5353280,0.027522935779816515,3
34671307,7623152,0.027522935779816515,3
34671307,12092284,0.027522935779816515,3
34671307,23582163,0.027522935779816515,3
34671307,43247737,0.027522935779816515,3
34766673,2946171,0.043478260869565216,3
34766673,16338953,0.043478260869565216,3
34822425,36550,0.023809523809523808,3
34822425,52010880,0.023809523809523808,3
35074191,4044573,0.043478260869565216,3
35074191,6041292,0.043478260869565216,3
35074191,7367446,0.043478260869565216,3
35074191,9012023,0.043478260869565216,3
35074191,11319931,0.043478260869565216,3
35074191,22239915,0.043478260869565216,3
35089063,22239915,0.2727272727272727,3
35090724,321575,0.05357142857142857,3
35090724,540523,0.05357142857142857,3
35090724,14708925,0.05357142857142857,3
35173591,12310229,0.15789473684210525,3
35196957,11319931,0.020689655172413793,3
35248481,520444,0.05084745762711865,3
35248481,609461,0.05084745762711865,3
35248481,7319156,0.05084745762711865,3
35248481,11123605,0.05084745762711865,3
35248481,11319931,0.05084745762711865,3
35248481,14517820,0.05084745762711865,3
35248481,17584614,0.05084745762711865,3
35248481,20232054,0.05084745762711865,3
35248481,34559523,0.05084745762711865,3
35580797,37721164,0.09375,3
35661566,3624734,0.07692307692307693,3
35705552,158391,0.0018018018018018018,3
35705552,472386,0.0018018018018018018,3
35705552,571363,0.0018018018018018018,3
35705552,663987,0.0018018018018018018,3
35705552,1147818,0.0018018018018018018,3
35705552,1169504,0.0018018018018018018,3
35705552,2895508,0.0018018018018018018,3
35705552,2900393,0.0018018018018018018,3
35705552,3663475,0.0018018018018018018,3
35705552,4122772,0.0018018018018018018,3
35705552,4468736,0.0018018018018018018,3
35705552,4973856,0.0018018018018018018,3
35705552,5462996,0.0018018018018018018,3
35705552,5786289,0.0018018018018018018,3
35705552,6103430,0.0018018018018018018,3
35705552,7263890,0.0018018018018018018,3
35705552,8029413,0.0018018018018018018,3
35705552,9095790,0.0018018018018018018,3
35705552,9751080,0.0018018018018018018,3
35705552,11186982,0.0018018018018018018,3
35705552,12981834,0.0018018018018018018,3
35705552,13022631,0.0018018018018018018,3
35705552,13968839,0.0018018018018018018,3
35705552,13973865,0.0018018018018018018,3
35705552,13989104,0.0018018018018018018,3
35705552,14752146,0.0018018018018018018,3
35705552,16335474,0.0018018018018018018,3
35705552,16390062,0.0018018018018018018,3
35705552,16935775,0.0018018018018018018,3
35705552,17599319,0.0018018018018018018,3
35705552,18280340,0.0018018018018018018,3
35705552,18934080,0.0018018018018018018,3
35705552,21172370,0.0018018018018018018,3
35705552,22429909,0.0018018018018018018,3
35705552,22955061,0.0018018018018018018,3
35705552,23611615,0.0018018018018018018,3
35705552,23707467,0.0018018018018018018,3
35705552,25281384,0.0018018018018018018,3
35705552,25359100,0.0018018018018018018,3
35705552,27123053,0.0018018018018018018,3
35705552,27470086,0.0018018018018018018,3
35705552,28177614,0.0018018018018018018,3
35705552,28321296,0.0018018018018018018,3
35705552,28581289,0.0018018018018018018,3
35705552,29774651,0.0018018018018018018,3
35705552,29783591,0.0018018018018018018,3
35705552,29935439,0.0018018018018018018,3
35705552,30230437,0.0018018018018018018,3
35705552,30664908,0.0018018018018018018,3
35705552,30742940,0.0018018018018018018,3
35705552,30914786,0.0018018018018018018,3
35705552,34058619,0.0018018018018018018,3
35705552,34597487,0.0018018018018018018,3
35705552,34762854,0.0018018018018018018,3
35705552,34826062,0.0018018018018018018,3
35705552,35312719,0.0018018018018018018,3
35705552,35665219,0.0018018018018018018,3
35705552,35712275,0.0018018018018018018,3
35705552,35735849,0.0018018018018018018,3
35705552,36751660,0.0018018018018018018,3
35705552,36885670,0.0018018018018018018,3
35705552,37149077,0.0018018018018018018,3
35705552,37323162,0.0018018018018018018,3
35705552,37567298,0.0018018018018018018,3
35705552,37731798,0.0018018018018018018,3
35705552,37740950,0.0018018018018018018,3
35705552,38075376,0.0018018018018018018,3
35705552,40546022,0.0018018018018018018,3
35705552,40883009,0.0018018018018018018,3
35705552,41568676,0.0018018018018018018,3
35705552,42934491,0.0018018018018018018,3
35705552,47475862,0.0018018018018018018,3
35705552,47807393,0.0018018018018018018,3
35705552,50314428,0.0018018018018018018,3
35705552,52624555,0.0018018018018018018,3
35705552,52982150,0.0018018018018018018,3
35705552,57233303,0.0018018018018018018,3
35705552,58790098,0.0018018018018018018,3
35705552,72261239,0.0018018018018018018,3
35705552,75496064,0.0018018018018018018,3
35833296,30993911,0.23076923076923078,3
35946530,34761,0.006493506493506494,3
35946530,264983,0.006493506493506494,3
35946530,540523,0.006493506493506494,3
35946530,11319931,0.006493506493506494,3
35946530,12092284,0.006493506493506494,3
35946530,17372680,0.006493506493506494,3
35946530,24902505,0.006493506493506494,3
35946573,640144,0.04,3
35946573,4044573,0.04,3
35946573,5124885,0.04,3
35946573,7319432,0.04,3
35946573,8173038,0.04,3
35946573,9964702,0.04,3
35946573,23131842,0.04,3
35946573,23395062,0.04,3
35946573,26372299,0.04,3
35946573,30773107,0.04,3
35946573,36526863,0.04,3
35946573,54723372,0.04,3
36180032,4772142,0.05357142857142857,3
36180032,7367446,0.05357142857142857,3
36180032,13969821,0.05357142857142857,3
36180032,35705552,0.05357142857142857,3
36195331,17618664,0.2,3
36439716,439942,0.023622047244094488,3
36439716,5353280,0.023622047244094488,3
36439716,6799741,0.023622047244094488,3
36439716,11293378,0.023622047244094488,3
36439716,15518813,0.023622047244094488,3
36439716,17839641,0.023622047244094488,3
36439716,22275019,0.023622047244094488,3
36439716,27912318,0.023622047244094488,3
36439716,41602847,0.023622047244094488,3
36439716,43247737,0.023622047244094488,3
36439716,55133264,0.023622047244094488,3
36526863,1143262,0.005813953488372093,3
36526863,1148299,0.005813953488372093,3
36526863,1410207,0.005813953488372093,3
36526863,2706296,0.005813953488372093,3
36526863,3663475,0.005813953488372093,3
36526863,5104208,0.005813953488372093,3
36526863,5368869,0.005813953488372093,3
36526863,7875269,0.005813953488372093,3
36526863,7978583,0.005813953488372093,3
36526863,9128764,0.005813953488372093,3
36526863,9279008,0.005813953488372093,3
36526863,10402751,0.005813953488372093,3
36526863,10665683,0.005813953488372093,3
36526863,10724530,0.005813953488372093,3
36526863,11055750,0.005813953488372093,3
36526863,11156483,0.005813953488372093,3
36526863,11293378,0.005813953488372093,3
36526863,11441223,0.005813953488372093,3
36526863,11950156,0.005813953488372093,3
36526863,12422672,0.005813953488372093,3
36526863,12979607,0.005813953488372093,3
36526863,12981343,0.005813953488372093,3
36526863,13083157,0.005813953488372093,3
36526863,13967756,0.005813953488372093,3
36526863,14317854,0.005813953488372093,3
36526863,16919964,0.005813953488372093,3
36526863,17238796,0.005813953488372093,3
36526863,18607460,0.005813953488372093,3
36526863,19992577,0.005813953488372093,3
36526863,20675772,0.005813953488372093,3
36526863,22505468,0.005813953488372093,3
36526863,22547707,0.005813953488372093,3
36526863,23452313,0.005813953488372093,3
36526863,25169379,0.005813953488372093,3
36526863,26123734,0.005813953488372093,3
36526863,33122906,0.005813953488372093,3
36526863,33552158,0.005813953488372093,3
36526863,35580797,0.005813953488372093,3
36526863,36885670,0.005813953488372093,3
36526863,39543357,0.005813953488372093,3
36526863,40546022,0.005813953488372093,3
36526863,44241594,0.005813953488372093,3
36526863,47784993,0.005813953488372093,3
36526863,49579599,0.005813953488372093,3
36526863,51846689,0.005813953488372093,3
36581143,321575,0.11538461538461539,3
36581143,35705552,0.11538461538461539,3
36615794,6160176,0.10344827586206896,3
36714018,145462,0.01910828025477707,3
36714018,2011786,0.01910828025477707,3
36714018,3173216,0.01910828025477707,3
36714018,3624734,0.01910828025477707,3
36714018,7623152,0.01910828025477707,3
36714018,22570602,0.01910828025477707,3
36714018,50354362,0.01910828025477707,3
36870391,1420520,0.11538461538461539,3
37051049,258502,0.0967741935483871,3
37110493,321575,0.03225806451612903,3
37110493,38287903,0.03225806451612903,3
37149077,19796834,0.375,3
37423400,4044573,0.075,3
37423400,7367446,0.075,3
37427406,47110204,0.15,3
37541071,36550,0.10714285714285714,3
37731798,2946171,0.0410958904109589,3
37731798,8515293,0.0410958904109589,3
37731798,11948565,0.0410958904109589,3
37731798,12394097,0.0410958904109589,3
37731798,43247737,0.0410958904109589,3
37740950,7367446,0.13636363636363635,3
37776119,36550,0.11538461538461539,3
37869921,33060387,0.08108108108108109,3
37887192,321575,0.75,3
37894210,49137678,0.09375,3
37936619,34247672,0.25,3
37948688,1472457,0.047619047619047616,3
37948688,8806269,0.047619047619047616,3
37958095,9017066,0.03409090909090909,3
37958095,10402776,0.03409090909090909,3
37972414,3173216,0.07894736842105263,3
37972414,24842100,0.07894736842105263,3
37972414,35705552,0.07894736842105263,3
37974796,36550,0.14285714285714285,3
38075376,520444,0.047619047619047616,3
38075376,7367446,0.047619047619047616,3
38075376,14517820,0.047619047619047616,3
38287903,273985,0.0032119914346895075,3
38287903,2701560,0.0032119914346895075,3
38287903,2719553,0.0032119914346895075,3
38287903,5023744,0.0032119914346895075,3
38287903,7041794,0.0032119914346895075,3
38287903,7319080,0.0032119914346895075,3
38287903,7320300,0.0032119914346895075,3
38287903,7973084,0.0032119914346895075,3
38287903,8094315,0.0032119914346895075,3
38287903,9143404,0.0032119914346895075,3
38287903,9930112,0.0032119914346895075,3
38287903,9964702,0.0032119914346895075,3
38287903,10184754,0.0032119914346895075,3
38287903,11779316,0.0032119914346895075,3
38287903,12341168,0.0032119914346895075,3
38287903,12981834,0.0032119914346895075,3
38287903,14317854,0.0032119914346895075,3
38287903,14684899,0.0032119914346895075,3
38287903,16338953,0.0032119914346895075,3
38287903,17372706,0.0032119914346895075,3
38287903,18057952,0.0032119914346895075,3
38287903,20349384,0.0032119914346895075,3
38287903,20953605,0.0032119914346895075,3
38287903,24984422,0.0032119914346895075,3
38287903,25230870,0.0032119914346895075,3
38287903,25231402,0.0032119914346895075,3
38287903,26284830,0.0032119914346895075,3
38287903,27250520,0.0032119914346895075,3
38287903,28759365,0.0032119914346895075,3
38287903,30551205,0.0032119914346895075,3
38287903,35632385,0.0032119914346895075,3
38287903,37958095,0.0032119914346895075,3
38287903,39575038,0.0032119914346895075,3
38287903,46819348,0.0032119914346895075,3
38287903,51439823,0.0032119914346895075,3
38287903,58894193,0.0032119914346895075,3
38287903,61043133,0.0032119914346895075,3
38287903,62176921,0.0032119914346895075,3
38293266,52063,0.16666666666666666,3
38293266,321575,0.16666666666666666,3
38816004,264983,0.025210084033613446,3
38816004,2569693,0.025210084033613446,3
38816004,7623152,0.025210084033613446,3
38816004,8173037,0.025210084033613446,3
38816004,10460255,0.025210084033613446,3
38816004,14172985,0.025210084033613446,3
38816004,16400987,0.025210084033613446,3
38816004,24902505,0.025210084033613446,3
38816004,25425793,0.025210084033613446,3
38816004,39373696,0.025210084033613446,3
39006284,26868560,0.03409090909090909,3
39006284,28245872,0.03409090909090909,3
39069465,1472457,0.025,3
39069465,7523235,0.025,3
39069465,11319931,0.025,3
39069465,43247737,0.025,3
39373696,3624734,0.015228426395939087,3
39373696,11123605,0.015228426395939087,3
39373696,11948565,0.015228426395939087,3
39373696,12747671,0.015228426395939087,3
39373696,15518813,0.015228426395939087,3
39373696,17372680,0.015228426395939087,3
39373696,18123618,0.015228426395939087,3
39373696,22239915,0.015228426395939087,3
39373696,22570602,0.015228426395939087,3
39373696,24902505,0.015228426395939087,3
39373696,34559523,0.015228426395939087,3
39373696,39543357,0.015228426395939087,3
39373696,57766669,0.015228426395939087,3
39373696,62176921,0.015228426395939087,3
39422006,29277387,0.75,3
39543357,26868560,0.06818181818181818,3
39575038,520444,0.06818181818181818,3
39575038,7367446,0.06818181818181818,3
39629376,36550,0.01079136690647482,3
39629376,883029,0.01079136690647482,3
39629376,1278761,0.01079136690647482,3
39629376,1549494,0.01079136690647482,3
39629376,6540862,0.01079136690647482,3
39629376,14708925,0.01079136690647482,3
39629376,14862237,0.01079136690647482,3
39629376,19992577,0.01079136690647482,3
39629376,20232054,0.01079136690647482,3
39629376,20675224,0.01079136690647482,3
39629376,23510890,0.01079136690647482,3
39629376,23582163,0.01079136690647482,3
39629376,24651533,0.01079136690647482,3
39629376,26372299,0.01079136690647482,3
39629376,36760095,0.01079136690647482,3
39629376,63990238,0.01079136690647482,3
39636974,16400987,0.15789473684210525,3
39637371,6041292,0.039473684210526314,3
39637371,9751052,0.039473684210526314,3
39637371,14349092,0.039473684210526314,3
39637371,39731454,0.039473684210526314,3
39731454,273985,0.014492753623188406,3
39731454,5023744,0.014492753623188406,3
39731454,5124885,0.014492753623188406,3
39731454,7319080,0.014492753623188406,3
39731454,7977566,0.014492753623188406,3
39731454,7978583,0.014492753623188406,3
39731454,9279008,0.014492753623188406,3
39731454,11186241,0.014492753623188406,3
39731454,16242303,0.014492753623188406,3
39731454,18376003,0.014492753623188406,3
39731454,26372168,0.014492753623188406,3
39731454,45338041,0.014492753623188406,3
39731454,47779084,0.014492753623188406,3
40290013,33418096,0.6,3
40710848,5231721,0.0410958904109589,3
40710848,9964702,0.0410958904109589,3
40710848,13453379,0.0410958904109589,3
40710848,25169379,0.0410958904109589,3
40710848,42962241,0.0410958904109589,3
40752074,197666,0.020134228187919462,3
40752074,7319432,0.020134228187919462,3
40752074,12092284,0.020134228187919462,3
40752074,19062192,0.020134228187919462,3
40752074,21987980,0.020134228187919462,3
40752074,25633050,0.020134228187919462,3
40882851,32111894,0.2,3
40883009,23965423,0.13636363636363635,3
41105116,12747671,0.09090909090909091,3
41143290,264983,0.06666666666666667,3
41143290,35705552,0.06666666666666667,3
41219033,36550,0.25,3
41557795,84369,0.04477611940298507,3
41557795,883029,0.04477611940298507,3
41624684,36675506,0.3,3
41624684,41624687,0.3,3
41624687,36675506,0.3,3
41624687,41624684,0.3,3
41710519,9012023,0.3333333333333333,3
41759756,46391215,0.07142857142857142,3
41759756,56122907,0.07142857142857142,3
41858165,36550,0.016483516483516484,3
41858165,32390437,0.016483516483516484,3
41858165,39694433,0.016483516483516484,3
41890437,16400987,0.1,3
41897196,3624734,0.06976744186046512,3
41897196,7013659,0.06976744186046512,3
41897196,7367446,0.06976744186046512,3
41897196,11183318,0.06976744186046512,3
41897196,11319931,0.06976744186046512,3
41897196,13969821,0.06976744186046512,3
42444155,1290339,0.16666666666666666,3
42527034,36550,0.13043478260869565,3
42870569,1420520,0.15789473684210525,3
42895894,36550,0.15,3
42903527,321575,0.012987012987012988,3
42903527,3399111,0.012987012987012988,3
42903527,5127933,0.012987012987012988,3
42903527,7013659,0.012987012987012988,3
42903527,11183318,0.012987012987012988,3
42903527,11319931,0.012987012987012988,3
42903527,35196957,0.012987012987012988,3
42918145,36550,0.0967741935483871,3
42918379,540523,0.075,3
42962241,5231721,0.05357142857142857,3
42962241,9964702,0.05357142857142857,3
42962241,13453379,0.05357142857142857,3
43248911,321575,0.16666666666666666,3
43528920,84369,0.03614457831325301,3
43528920,5786289,0.03614457831325301,3
43528920,9322522,0.03614457831325301,3
43528920,10402776,0.03614457831325301,3
43528920,24902505,0.03614457831325301,3
43916699,7369917,0.42857142857142855,3
43916699,18466651,0.42857142857142855,3
43916699,34559187,0.42857142857142855,3
44033218,38075376,0.10344827586206896,3
44053960,6496325,0.025,3
44053960,7623152,0.025,3
44053960,8173037,0.025,3
44053960,14752146,0.025,3
44053960,23582163,0.025,3
44053960,28540997,0.025,3
44053960,44994733,0.025,3
44053960,49456140,0.025,3
44176823,37284932,0.1875,3
44283910,7367446,0.07142857142857142,3
44405898,321575,0.04225352112676056,3
44405898,540523,0.04225352112676056,3
44405898,4044573,0.04225352112676056,3
44405898,7105977,0.04225352112676056,3
44405898,11081259,0.04225352112676056,3
44405898,38287903,0.04225352112676056,3
44492073,52063,0.012096774193548387,3
44492073,264983,0.012096774193548387,3
44492073,520444,0.012096774193548387,3
44492073,1833543,0.012096774193548387,3
44492073,9322522,0.012096774193548387,3
44492073,9751052,0.012096774193548387,3
44492073,11183318,0.012096774193548387,3
44492073,25132359,0.012096774193548387,3
44515085,15518813,0.04477611940298507,3
44530962,36550,0.09375,3
44664445,38816004,0.6,3
44846013,12394097,0.3333333333333333,3
44994733,2700969,0.057692307692307696,3
45116430,17618664,0.1875,3
45324742,4044573,0.11538461538461539,3
45324742,7367446,0.11538461538461539,3
45449112,36550,0.16666666666666666,3
45689893,609461,0.03896103896103896,3
45689893,2600924,0.03896103896103896,3
45689893,12747671,0.03896103896103896,3
45689893,24902505,0.03896103896103896,3
45996251,321575,0.3,3
45996251,6496325,0.3,3
45996251,23603576,0.3,3
45996251,33418096,0.3,3
46048747,630730,0.0196078431372549,3
46048747,1288388,0.0196078431372549,3
46048747,2700969,0.0196078431372549,3
46048747,9877008,0.0196078431372549,3
46048747,13969821,0.0196078431372549,3
46048747,34559523,0.0196078431372549,3
46048747,34822425,0.0196078431372549,3
46119423,8515293,0.5,3
46202564,32329317,0.3,3
46202564,82506493,0.3,3
46403864,12301046,0.1,3
46403864,13969821,0.1,3
46477644,52063,0.046153846153846156,3
46477644,540523,0.046153846153846156,3
46477644,9322522,0.046153846153846156,3
46477644,11183318,0.046153846153846156,3
46477644,12394097,0.046153846153846156,3
46477644,16400987,0.046153846153846156,3
46477644,43247737,0.046153846153846156,3
46506293,606709,0.15789473684210525,3
46529235,106833,0.3,3
46600838,19796834,0.21428571428571427,3
46605735,55361339,0.42857142857142855,3
46812202,28245872,0.08571428571428572,3
47080385,7367446,0.10344827586206896,3
47188104,1833543,0.42857142857142855,3
47188104,6496325,0.42857142857142855,3
47279060,35705552,0.1,3
47533135,2569693,0.07692307692307693,3
47533135,24651533,0.07692307692307693,3
47586395,36550,0.11538461538461539,3
47586395,11948565,0.11538461538461539,3
47712401,36550,0.16666666666666666,3
47779084,25633050,0.11538461538461539,3
47784993,260975,0.029411764705882353,3
47807980,33061005,0.23076923076923078,3
47807980,33122892,0.23076923076923078,3
47807980,33412397,0.23076923076923078,3
47807980,40108914,0.23076923076923078,3
47807980,51823839,0.23076923076923078,3
47807980,52605667,0.23076923076923078,3
47807980,52618029,0.23076923076923078,3
47807980,55474754,0.23076923076923078,3
47816260,43728439,0.3333333333333333,3
47824624,31971834,0.6,3
47824624,33418096,0.6,3
47832068,29774651,0.08823529411764706,3
48186668,4044573,0.09090909090909091,3
48186668,7013659,0.09090909090909091,3
48187165,47136419,0.375,3
48244095,52063,0.0033482142857142855,3
48244095,3624734,0.0033482142857142855,3
48244095,7318424,0.0033482142857142855,3
48244095,12394097,0.0033482142857142855,3
48938435,36550,0.375,3
49109948,4044573,0.06382978723404255,3
49493830,36550,0.2,3
49493830,1420520,0.2,3
49493830,4044573,0.2,3
49494433,1833543,0.05,3
49494433,6496325,0.05,3
49494559,1833543,0.05454545454545454,3
50201981,36550,0.10344827586206896,3
50201981,9751052,0.10344827586206896,3
50354362,10402776,0.014354066985645933,3
50354362,12361647,0.014354066985645933,3
50354362,26868560,0.014354066985645933,3
50354362,28540997,0.014354066985645933,3
50354362,34559523,0.014354066985645933,3
50431666,4201819,0.6,3
50431666,9536025,0.6,3
50759998,38287903,0.11538461538461539,3
50968519,10624592,0.08333333333333333,3
50968519,10724530,0.08333333333333333,3
50968519,12747671,0.08333333333333333,3
50968519,43247737,0.08333333333333333,3
51160815,36550,0.1,3
51217011,84369,0.016042780748663103,3
51217011,2946171,0.016042780748663103,3
51217011,5124885,0.016042780748663103,3
51217011,9877008,0.016042780748663103,3
51217011,12092284,0.016042780748663103,3
51217011,12394097,0.016042780748663103,3
51217011,13969821,0.016042780748663103,3
51217011,22239915,0.016042780748663103,3
51217011,33060387,0.016042780748663103,3
51220632,264983,0.06521739130434782,3
51220632,540523,0.06521739130434782,3
51220632,8670015,0.06521739130434782,3
51220632,32081041,0.06521739130434782,3
51373233,2900393,0.07894736842105263,3
51373233,11186241,0.07894736842105263,3
51373233,26261440,0.07894736842105263,3
51439823,11177382,0.0297029702970297,3
51439823,41623400,0.0297029702970297,3
51439823,50354362,0.0297029702970297,3
51491658,47110204,0.07894736842105263,3
51582964,18173488,0.21428571428571427,3
51823839,29999175,0.14285714285714285,3
51823839,33061005,0.14285714285714285,3
51823839,33122892,0.14285714285714285,3
51823839,33412397,0.14285714285714285,3
51823839,40108914,0.14285714285714285,3
51823839,52605667,0.14285714285714285,3
51823839,52618029,0.14285714285714285,3
51823839,55474754,0.14285714285714285,3
52171794,7367446,0.15789473684210525,3
52344986,2719553,0.5,3
52344986,22557057,0.5,3
52344986,33573604,0.5,3
52344986,37948605,0.5,3
52459441,9012023,0.05263157894736842,3
52459441,32081041,0.05263157894736842,3
52507861,1288388,0.15789473684210525,3
52828069,49109948,0.23076923076923078,3
52883877,36550,0.2727272727272727,3
52928340,145462,0.00847457627118644,3
52928340,309638,0.00847457627118644,3
52928340,565286,0.00847457627118644,3
52928340,609461,0.00847457627118644,3
52928340,2701560,0.00847457627118644,3
52928340,2719553,0.00847457627118644,3
52928340,7319156,0.00847457627118644,3
52928340,7976814,0.00847457627118644,3
52928340,9964702,0.00847457627118644,3
52928340,10665683,0.00847457627118644,3
52928340,14517820,0.00847457627118644,3
52928340,17415631,0.00847457627118644,3
52928340,20232054,0.00847457627118644,3
52928340,20675204,0.00847457627118644,3
52928340,25230870,0.00847457627118644,3
52928340,28704387,0.00847457627118644,3
52928340,32263495,0.00847457627118644,3
52928340,33552158,0.00847457627118644,3
52928340,41858165,0.00847457627118644,3
52928340,41983496,0.00847457627118644,3
52928340,45338041,0.00847457627118644,3
52970782,35196986,0.21428571428571427,3
52982150,20675204,0.10714285714285714,3
52982150,29935439,0.10714285714285714,3
52982150,32263929,0.10714285714285714,3
52982150,46819348,0.10714285714285714,3
52982150,56813820,0.10714285714285714,3
53839946,23582163,0.046153846153846156,3
53881576,14708925,0.04918032786885246,3
54028046,8173037,0.11538461538461539,3
54191604,47296215,0.046153846153846156,3
54191604,54191671,0.046153846153846156,3
54345524,52063,0.013513513513513514,3
54345524,152330,0.013513513513513514,3
54345524,3173216,0.013513513513513514,3
54345524,4772142,0.013513513513513514,3
54345524,4862335,0.013513513513513514,3
54345524,9322522,0.013513513513513514,3
54345524,11260688,0.013513513513513514,3
54345524,12624336,0.013513513513513514,3
54345524,16400987,0.013513513513513514,3
54345524,18173488,0.013513513513513514,3
54345524,22506781,0.013513513513513514,3
54345524,22570602,0.013513513513513514,3
54345524,27469477,0.013513513513513514,3
54345524,35196957,0.013513513513513514,3
54345524,47807393,0.013513513513513514,3
54723372,7367446,0.05084745762711865,3
54723372,38287903,0.05084745762711865,3
55133264,5395377,0.016666666666666666,3
55133264,10624592,0.016666666666666666,3
55133264,11183318,0.016666666666666666,3
55502736,52928340,0.06818181818181818,3
56311842,4044573,0.022900763358778626,3
56311842,5127933,0.022900763358778626,3
56519236,1288388,0.038461538461538464,3
56519236,7523235,0.038461538461538464,3
56519236,28124882,0.038461538461538464,3
56597482,5353280,0.0375,3
56597482,14172985,0.0375,3
56597482,27469477,0.0375,3
56597482,27912318,0.0375,3
56660605,7367446,0.23076923076923078,3
56671063,7013659,0.10344827586206896,3
56671063,20232054,0.10344827586206896,3
57233303,540523,0.05,3
57233303,9128764,0.05,3
57233303,38283607,0.05,3
57233303,50550720,0.05,3
57766669,145462,0.013824884792626729,3
57766669,540523,0.013824884792626729,3
57766669,883029,0.013824884792626729,3
57766669,2700969,0.013824884792626729,3
57766669,4044573,0.013824884792626729,3
57766669,4772142,0.013824884792626729,3
57766669,9877008,0.013824884792626729,3
57766669,15518813,0.013824884792626729,3
57766669,19096977,0.013824884792626729,3
57766669,22570602,0.013824884792626729,3
57766669,24651533,0.013824884792626729,3
57766669,27610759,0.013824884792626729,3
57766669,29936007,0.013824884792626729,3
57766669,33060387,0.013824884792626729,3
57766669,33122906,0.013824884792626729,3
57766669,34559523,0.013824884792626729,3
58719462,10402776,0.10714285714285714,3
58790098,1833543,0.04225352112676056,3
58790098,7367446,0.04225352112676056,3
58790098,11186241,0.04225352112676056,3
58790098,23131842,0.04225352112676056,3
58894193,630730,0.012096774193548387,3
58894193,11186241,0.012096774193548387,3
58894193,12624336,0.012096774193548387,3
58894193,29824939,0.012096774193548387,3
58894193,34559523,0.012096774193548387,3
58894193,52098877,0.012096774193548387,3
59448494,18057952,0.75,3
59448494,41478397,0.75,3
59448494,48187402,0.75,3
59704767,8670015,0.12,3
60209729,2181526,0.07894736842105263,3
60733807,5081024,0.022222222222222223,3
60733807,11319931,0.022222222222222223,3
60733807,12396581,0.022222222222222223,3
